Lovey	January 8, 2005	Hamster (Syrian)	Black Banded	Female	August 17, 2004	Gone to Hamster Heaven	Richmond, VA&nbsp; United States	runaround ball	runaround ball	broccoli,stale wheat bread,snowpeas,raisins
Moo	April 18, 2007	Hamster (Syrian)	Black Banded	Female	August 17, 2006	66 months	Victoria, BC&nbsp; Canada	Wheel	Wheel	Fruit and Veggies
Bearbear	January 20, 2005	Hamster (Dwarf)	Grey	Male	August 6, 2004	Gone to Hamster Heaven	Vancouver, BC&nbsp; Canada	the uuh cage O_o;	the uuh cage O_o;	no pee stink biscult sticks
Bebe	January 20, 2005	Hamster (Syrian)	Black	Female	July 10, 2003	Gone to Hamster Heaven	Vancouver, BC&nbsp; Canada	toliet paper rolls	toliet paper rolls	hamster cookies, dried fruit
Juju II	January 22, 2005	Hamster (Common)	Golden Banded	Male	January 1, 2004	Gone to Hamster Heaven	Toronto, ON&nbsp; Canada	Wheel	Wheel	Sunflower seeds
Juju	January 22, 2005	Hamster (Common)	Golden Banded	Female	January 1, 2000	Gone to Hamster Heaven	Toronto, ON&nbsp; Canada	Wheel	Wheel	Sunflower seeds
Furblur	April 30, 2004	Hamster (Dwarf)	Agouti	Female	July 9, 2003	Gone to Hamster Heaven	Falmouth, MA&nbsp; United States	wheel	wheel	sunflower seeds
Lady Hammington	May 26, 2004	Hamster (Syrian)	Orange	Female	January 30, 2003	Gone to Hamster Heaven	San Francisco, CA&nbsp; United States	her rollie ball	her rollie ball	her rollie ball
Cottonball F.B Hoff the First	March 24, 2005	Hamster (Teddy Bear)	Cream	Male	September 27, 2002	Gone to Hamster Heaven	Richmond, BC&nbsp; Canada	hamsterwheel	hamsterwheel	blueberries
Gum Gum	April 19, 2005	Hamster (Teddy Bear)	Cream	Male	April 16, 2005	Gone to Hamster Heaven	Richmond, BC&nbsp; Canada	hamsterwheel	hamsterwheel	not sure yet...
Willow	September 13, 2005	Hamster (Russian)	Grey	Female	March 1, 2005	Gone to Hamster Heaven	Strasbourg,  France	The house.	The house.	Sunflower's seeds.
Eowyn	September 13, 2005	Hamster (Russian)	Grey	Female	March 1, 2005	Gone to Hamster Heaven	Strasbourg,  France	The wheel.	The wheel.	Sunflower's seeds.
Poochi	September 13, 2005	Hamster (Russian)	Grey	Male	March 1, 2005	Gone to Hamster Heaven	Strasbourg,  France	The wheel!	The wheel!	All. :)
Chekhov	March 26, 2007	Hamster (Russian)	Agouti	Female	October 19, 2006	Gone to Hamster Heaven	Charlotte, NC&nbsp; United States	The bars of her cage! and her ball.	The bars of her cage! and her ball.	Anything seedy that she can spit out in her wheel, or Block [which she carries around like a dog with a bone]
Sundae	July 18, 2006	Hamster (Syrian)	Calico	Female	April 5, 2006	Gone to Hamster Heaven	Pittsburgh, PA&nbsp; United States	Wheel and Ball	Wheel and Ball	Yogurt Drops, Milkbones, any type of human food
Sonya	June 22, 2005	Hamster (Teddy Bear)	Cinnamon Banded	Female	September 6, 2004	Gone to Hamster Heaven	Anchorage, AK&nbsp; United States	Salt Lick	Salt Lick	Meal Worms
Kuzia	August 15, 2005	Hamster (Syrian)	Sable Banded	Female	February 5, 2005	Gone to Hamster Heaven	Louisville, KY&nbsp; United States	N/A	N/A	apples
Ella	August 15, 2005	Hamster (Syrian)	Cream	Female	March 4, 2005	Gone to Hamster Heaven	Louisville, KY&nbsp; United States	hideout house	hideout house	Vitakraft yougurt drops.
Sultan	August 15, 2005	Hamster (Syrian)	White	Male	January 10, 2005	Gone to Hamster Heaven	Louisville, KY&nbsp; United States	wheel	wheel	yougurt drops
Mushka	August 15, 2005	Hamster (Dwarf)	Black	Female	February 10, 2005	Gone to Hamster Heaven	Louisville, KY&nbsp; United States	Kleenex	Kleenex	yougurt drops
Elizabeth	August 15, 2005	Hamster (Siberian)	Golden	Female	June 3, 2004	Gone to Hamster Heaven	Louisville, KY&nbsp; United States	wheel	wheel	apples
Henri Marie Toulouse-Lautrec	August 26, 2005	Hamster (Dwarf)	Agouti	Female	June 1, 2005	Gone to Hamster Heaven	!,  United States	Toilet roll	Toilet roll	Sunflower seeds
Zucchini	September 18, 2007	Hamster (Dwarf)	Sapphire	Female	August 4, 2007	Gone to Hamster Heaven	Singapore,  Singapore	Bars ~___~	Bars ~___~	Freeze-dried mealworms
Dora	March 28, 2006	Hamster (Teddy Bear)	Beige	Female	February 28, 2006	Gone to Hamster Heaven	Binghamton, NY&nbsp; United States	Hamster Ball	Hamster Ball	Sunflower Seeds
Obi	March 27, 2006	Hamster (Teddy Bear)	Grey	Male	March 7, 2005	Gone to Hamster Heaven	Panamá,  Panama	hamster sphere	hamster sphere	cookies and papaya
Lupin	April 9, 2006	Hamster (Teddy Bear)	Grey	Male	April 7, 2006	Gone to Hamster Heaven	Panamá,  Panama	not yet	not yet	cookies
Hammie Lynne	March 17, 2006	Hamster (Syrian)	Black Banded	Female	January 23, 2006	Gone to Hamster Heaven	Los Angeles, CA&nbsp; United States	My ball	My ball	Pumpkin seeds
Ziggy	March 11, 2006	Hamster (Syrian)	Sable Banded	Male	October 12, 2005	Gone to Hamster Heaven	Spring, TX&nbsp; United States	Silent Spinner	Silent Spinner	Healthy Bits, Carrot Wood Chews
Matilda	February 7, 2005	Hamster (Syrian)	Grey	Female	December 1, 2004	Gone to Hamster Heaven	San Francisco, CA&nbsp; United States	Wooden house	Wooden house	Spinach
Jabba	August 6, 2004	Hamster (Syrian)	Brown	Male	May 6, 2004	Gone to Hamster Heaven	Manila,  Philippines	His Running Ball	His Running Ball	Fruits: specifically Papaya and Banana
Hegel	February 15, 2005	Hamster (Teddy Bear)	Beige	Male	January 1, 2004	Gone to Hamster Heaven	Missoula, MT&nbsp; United States	commercial-sized (full) roll of toilet paper stolen from the hospital.	commercial-sized (full) roll of toilet paper stolen from the hospital.	broccoli
Christina	October 4, 2008	Hamster (Common)	Golden	Female	June 4, 2008	44 months	Sacramento, CA&nbsp; United States	The Wheel	The Wheel	timmothy tot's
Ashes	July 14, 2008	Gerbil (Mongolian)	Agouti	Male	April 16, 2007	58 months	Albuquerque, NM&nbsp; United States	Anything he can chew on	Anything he can chew on	Sunflower seeds and Cake
Pete	April 24, 2005	Gerbil (Mongolian)	Agouti	Male	November 1, 2002	Gone to Gerbil Heaven	Asheville, NC&nbsp; United States	His Wheel	His Wheel	Sunflower Seeds
Junior	August 26, 2004	Hamster (Syrian)	Beige	Male	May 1, 2004	Gone to Hamster Heaven	Falls Church, VA&nbsp; United States	his wheel	his wheel	veggies
Violet	January 9, 2006	Hamster (Syrian)	Black	Female	November 24, 2005	Gone to Hamster Heaven	Falls Church, VA&nbsp; United States	Her plastic ball	Her plastic ball	broccoli, lettuce
Boris	December 22, 2004	Hamster (Unknown)	Agouti	Male	January 31, 2002	Gone to Hamster Heaven	Falls Church, VA&nbsp; United States	Falls Church, VA&nbsp; United States	Falls Church, VA&nbsp; United States	Falls Church, VA&nbsp; United States
Harry	August 12, 2004	Hamster (Syrian)	Brown	Male	July 1, 2004	Gone to Hamster Heaven	Washington, PA&nbsp; United States	His wheel	His wheel	His wheel
Romeo	January 14, 2006	Hamster (Teddy Bear)	Cream	Male	July 1, 2005	Gone to Hamster Heaven	Hamilton, ON&nbsp; Canada	Hamilton, ON&nbsp; Canada	Hamilton, ON&nbsp; Canada	yoogurt drops
Potato	September 1, 2004	Hamster (Teddy Bear)	Cream	Female	January 1, 1999	Gone to Hamster Heaven	Madison, WI&nbsp; United States	Madison, WI&nbsp; United States	Madison, WI&nbsp; United States	almonds
Patie	February 21, 2005	Hamster (Dwarf)	Opal	Female	September 30, 2004	Gone to Hamster Heaven	SG,  Singapore	Everything in the Cage!	Everything in the Cage!	Sunflower Seeds
Cream Soda	January 6, 2006	Hamster (Syrian)	Cream	Female	October 31, 2002	Gone to Hamster Heaven	Jasper, AL&nbsp; United States	The electronic hockey hamster who sang &quot;Ice, Ice Baby&quot;	The electronic hockey hamster who sang &quot;Ice, Ice Baby&quot;	Strawberry Cola (yes, I'm horrible)
Bubbles	July 6, 2006	Hamster (Syrian)	Cinnamon Banded	Male	April 2, 2006	Gone to Hamster Heaven	West New York, NJ&nbsp; United States	Wood Blocks that I can chew on	Wood Blocks that I can chew on	Healthy hamster food my mommy feeds me
Picket	May 22, 2006	Hamster (Syrian)	Golden	Male	May 19, 2005	Gone to Hamster Heaven	New Brunswick, NJ&nbsp; United States	toilet paper rolls	toilet paper rolls	all food
Charlotte	March 18, 2007	Gerbil (Mongolian)	Agouti	Female	August 1, 2006	Gone to Gerbil Heaven	Shaker Heights, OH&nbsp; United States	anything cardboard	anything cardboard	peanuts
Nippy	March 18, 2007	Gerbil (Mongolian)	Agouti	Female	August 1, 2006	Gone to Gerbil Heaven	Shaker Heights, OH&nbsp; United States	cardboard	cardboard	peanuts
Sleepy	April 20, 2007	Gerbil (Mongolian)	Black	Male	January 1, 2004	Gone to Gerbil Heaven	Shaker Heights, OH&nbsp; United States	tubes	tubes	blueberries
Charlie	April 5, 2007	Hamster (Siberian)	Grey	Male	February 7, 2007	Gone to Hamster Heaven	Manila,  Philippines	His little red wheel	His little red wheel	Not picky
Snowy	August 18, 2006	Hamster (Dwarf)	Silver	Male	January 1, 2005	Gone to Hamster Heaven	Meriden, KS&nbsp; United States	Wood chew blocks.	Wood chew blocks.	Various mixed together.
Tina	January 6, 2007	Hamster (Dwarf)	Brown	Female	December 23, 2006	Gone to Hamster Heaven	San Diego, CA&nbsp; United States	Tumble Rope	Tumble Rope	Sunflowerseeds / Nuts
Pinty &amp; Lilian	January 25, 2007	Hamster (Russian)	Brown	Female	March 26, 2007	59 months	San Diego, CA&nbsp; United States	The Weel	The Weel	nuts
General Tso	March 26, 2007	Hamster (Chinese)	Agouti	Female	February 1, 2007	Gone to Hamster Heaven	Charlotte, NC&nbsp; United States	Her wheel	Her wheel	Anything seedy that she can spit out in her wheel at night!
Petit Four	August 9, 2006	Hamster (Teddy Bear)	Sable	Female	February 14, 2006	Gone to Hamster Heaven	Little Rock, AR&nbsp; United States	Her wheel	Her wheel	anything sweet
Champignon	December 4, 2006	Hamster (Syrian)	Sable	Male	November 1, 2006	Gone to Hamster Heaven	Little Rock, AR&nbsp; United States	wheel	wheel	steak
Gus Gus	May 7, 2007	Hamster (Syrian)	Black Banded	Male	January 15, 2006	Gone to Hamster Heaven	Cleveland, OH&nbsp; United States	Peach Tree Twigs	Peach Tree Twigs	Watermelon and bananas
Galaxy	July 14, 2006	Hamster (Dwarf)	Argente	Male	August 5, 2005	Gone to Hamster Heaven	Kenilworth, NJ&nbsp; United States	cardboard boxes	cardboard boxes	sunflower seeds
Benji	September 11, 2008	Hamster (Chinese)	Grey	Male	July 12, 2008	Gone to Hamster Heaven	Derby,  United Kingdom	he loves his weel and carboard tubes :D cant get enough of them	he loves his weel and carboard tubes :D cant get enough of them	loooovess raisens ,lettuce,a little cucumber and apple.
Boris	July 29, 2007	Hamster (Russian)	White	Male	July 10, 2006	Gone to Hamster Heaven	Middlesbrough,  United Kingdom	Puzzle block	Puzzle block	Sunflower seeds
Sandy	July 29, 2007	Hamster (Syrian)	Cinnamon Banded	Female	June 5, 2007	56 months	Brampton, ON&nbsp; Canada	toilet paper roll	toilet paper roll	oats and coconut. (it's all she's tried!)
B.B.	August 6, 2006	Hamster (Dwarf)	Golden Banded	Female	May 8, 2005	Gone to Hamster Heaven	Los Angeles, CA&nbsp; United States	leather gloves	leather gloves	peanuts and dried carrots
Kat	February 21, 2005	Hamster (Dwarf)	Argente	Female	December 1, 2004	Gone to Hamster Heaven	Beaver Falls, PA&nbsp; United States	Beaver Falls, PA&nbsp; United States	Beaver Falls, PA&nbsp; United States	Beaver Falls, PA&nbsp; United States
Ms.Rex	November 22, 2005	Hamster (Siberian)	Cinnamon	Female	November 1, 2003	Gone to Hamster Heaven	Madison, WI&nbsp; United States	wheel	wheel	Hamster food
Bob	April 10, 2004	Hamster (Syrian)	Agouti	Male	February 8, 2003	Gone to Hamster Heaven	Stillwater, ME&nbsp; United States	Wire Spiral	Wire Spiral	Pasta
Simba	March 9, 2009	Hamster (Syrian)	Cream	Male	October 30, 2008	40 months	Gloucester, UK,  United Kingdom	Wodent Wheel	Wodent Wheel	Organic baby carrots.
lexsy	November 27, 2007	Hamster (Syrian)	Yellow	Female	August 18, 2006	Gone to Hamster Heaven	Berwick, PA&nbsp; United States	her wheel	her wheel	sunflower seeds
Bubbles	December 23, 2008	Hamster (Dwarf)	Grey	Male	August 1, 2007	54 months	Sardinia, OH&nbsp; United States	Exercise Wheel	Exercise Wheel	Fiesta
Percy	August 26, 2004	Hamster (Syrian)	Blonde	Male	September 1, 2002	Gone to Hamster Heaven	Falls Church, VA&nbsp; United States	Falls Church, VA&nbsp; United States	Falls Church, VA&nbsp; United States	Falls Church, VA&nbsp; United States
Dolly	February 10, 2007	Hamster (Syrian)	Cream	Female	July 19, 2006	Gone to Hamster Heaven	London,  United Kingdom	Tubes an Tunnels	Tubes an Tunnels	Oats and Bran mash
Ollie	February 10, 2007	Hamster (Syrian)	Sable Banded	Male	June 6, 2006	Gone to Hamster Heaven	London,  United Kingdom	His mum!	His mum!	Chicken breast, babyfood, weetabix and cheese!
Noah	September 9, 2007	Hamster (Syrian)	Roan	Male	June 17, 2007	Gone to Hamster Heaven	London,  United Kingdom	Cage Bars?	Cage Bars?	Likes Cucumber
hamlet	February 5, 2008	Hamster (Teddy Bear)	Golden	Male	January 1, 2008	49 months	Toronto, ON&nbsp; Canada	Toronto, ON&nbsp; Canada	Toronto, ON&nbsp; Canada	corn
Nubby	March 26, 2008	Hamster (Teddy Bear)	Beige	Male	March 1, 2008	47 months	Norwood, NY&nbsp; United States	Straw hut, excersize wheel	Straw hut, excersize wheel	Sunflower seeds, and yogert nuts
The Doctor	March 25, 2008	Hamster (Syrian)	Silver	Male	January 1, 2008	49 months	Kansas City, MO&nbsp; United States	Wheel	Wheel	Yogies
Cotton	March 25, 2008	Hamster (Dwarf)	White	Male	August 1, 2007	Gone to Hamster Heaven	Ny, NY&nbsp; United States	wheel	wheel	wheel
Mr. Socks	March 25, 2008	Hamster (Teddy Bear)	Silver	Male	February 1, 2007	60 months	Ny, NY&nbsp; United States	Wheel	Wheel	blue berries
George	March 25, 2008	Hamster (Syrian)	Golden Banded	Male	May 1, 2007	Gone to Hamster Heaven	Kansas City, MO&nbsp; United States	Wheel	Wheel	Yogies
Alphonse	January 28, 2008	Hamster (Syrian)	Cream	Male	February 1, 2007	Gone to Hamster Heaven	Kansas City, MO&nbsp; United States	Wheel	Wheel	Ratatouille Le Bon Croissants
Sulley	January 28, 2008	Hamster (Syrian)	Silver	Male	July 1, 2006	Gone to Hamster Heaven	Kansas City, MO&nbsp; United States	His wheel	His wheel	Yogies
Sophie	January 28, 2008	Hamster (Syrian)	Nutmeg	Female	June 1, 2007	56 months	Kansas City, MO&nbsp; United States	Her wheel	Her wheel	Anything you give her.
Godai	January 28, 2008	Hamster (Syrian)	Mottled	Male	April 1, 2006	Gone to Hamster Heaven	Kansas City, MO&nbsp; United States	Kansas City, MO&nbsp; United States	Kansas City, MO&nbsp; United States	Potato chips (in heavy moderation)
Fred	March 25, 2008	Hamster (Syrian)	Golden Banded	Male	May 1, 2007	57 months	Kansas City, MO&nbsp; United States	His wheel	His wheel	Yogies
Ando	March 25, 2008	Hamster (Dwarf)	Grey	Male	February 1, 2007	Gone to Hamster Heaven	Kansas City, MO&nbsp; United States	Wheel	Wheel	Yogies
Pigwidgweon	June 15, 2007	Hamster (Siberian)	Sapphire	Female	March 17, 2007	59 months	Thorofare, NJ&nbsp; United States	toilet paper roll	toilet paper roll	sunflower seeds
Hamlet	May 4, 2008	Hamster (Syrian)	Cream	Female	November 1, 2007	Gone to Hamster Heaven	Singapore,  Singapore	The wheel	The wheel	Assorted honey-covered nuts, sunflower seeds and yogurt drops
Chiko	August 6, 2006	Hamster (Dwarf)	White	Male	November 1, 2005	Gone to Hamster Heaven	Singapore,  Singapore	Mushroom	Mushroom	Sunflower Seed
Robbie &amp; Ruddie	September 4, 2007	Hamster (Roborovskii)	Cinnamon	Male	September 4, 2007	Gone to Hamster Heaven	Singapore,  Singapore	Wheel	Wheel	Unknown
Stubby	August 5, 2006	Hamster (Dwarf)	Chocolate	Male	June 1, 2006	Gone to Hamster Heaven	Singapore,  Singapore	N.A.	N.A.	Sunflower Seed
Mocha	October 3, 2007	Hamster (Dwarf)	Argente	Male	September 17, 2007	53 months	Las Pinas City,  Philippines	Plastic Tubes - Hamster Wheel	Plastic Tubes - Hamster Wheel	Sunflower Seeds
Jessie	October 4, 2007	Gerbil (Common)	Grey	Female	August 1, 2007	54 months	~*~*~*~*~*~, TX&nbsp; United States	~*~*~*~*~*~, TX&nbsp; United States	~*~*~*~*~*~, TX&nbsp; United States	sunflower seeds and the red things in my food pack
Nutmeg	October 3, 2007	Hamster (Syrian)	Golden Banded	Female	August 15, 2007	54 months	~*~*~*~*~*~, TX&nbsp; United States	the wheel...	the wheel...	Lettuce and Sunflower Seeds
Macy	October 4, 2007	Gerbil (Common)	Golden	Female	August 1, 2007	54 months	~*~*~*~*~*~, TX&nbsp; United States	Shelby (my owner!)	Shelby (my owner!)	Shelby (my owner!)
Ariel	October 4, 2007	Gerbil (Common)	Dove	Female	August 1, 2007	54 months	~*~*~*~*~*~, TX&nbsp; United States	My food bowl -- I live there!	My food bowl -- I live there!	Anything!
Sextus	January 12, 2006	Gerbil (Mongolian)	Lilac	Male	January 1, 2004	Gone to Gerbil Heaven	Cincinnati, OH&nbsp; United States	anything he can chew on	anything he can chew on	pumpkin seeds
Lars	January 23, 2005	Hamster (Siberian)	Agouti Yellow	Male	December 1, 2001	Gone to Hamster Heaven	Chicago, IL&nbsp; United States	Chicago, IL&nbsp; United States	Chicago, IL&nbsp; United States	Hamster Ravioli
Ofeilia	March 31, 2008	Hamster (Syrian)	Yellow	Male	November 23, 2007	51 months	Manhatten NewYorkCity, NY&nbsp; United States	Cheerios	Cheerios	HoneyNut Cheerios,HamsterFood
snickerz	March 20, 2008	Hamster (Teddy Bear)	Golden	Male	February 26, 2008	48 months	Pawleys Island, SC&nbsp; United States	running wheel	running wheel	sunflower seeds
Buttercup	April 28, 2004	Hamster (Syrian)	Golden	Female	October 1, 2002	Gone to Hamster Heaven	Falmouth, MA&nbsp; United States	wheel	wheel	grapes
Bu	April 10, 2007	Hamster (Teddy Bear)	Blue	Female	July 7, 2006	Gone to Hamster Heaven	Toronto, ON&nbsp; Canada	her wheel	her wheel	cream cheese
Punky Brewster	November 17, 2006	Hamster (Syrian)	Cinnamon Banded	Male	May 25, 2006	Gone to Hamster Heaven	Lansing, MI&nbsp; United States	Hamster Wheel	Hamster Wheel	My Fingers
Gir	February 14, 2005	Hamster (Syrian)	Honey	Male	December 1, 2004	Gone to Hamster Heaven	Glasgow,  United Kingdom	Hamster ball	Hamster ball	Honey drops
White Head	August 5, 2006	Hamster (Dwarf)	White	Female	June 1, 2006	Gone to Hamster Heaven	Singapore,  Singapore	Wooden block	Wooden block	Barley &amp; Wheat
Speedy	August 5, 2006	Hamster (Dwarf)	Grey	Male	April 1, 2006	Gone to Hamster Heaven	Singapore,  Singapore	Wooden tower	Wooden tower	Sunflower Seed
Naughty	August 6, 2006	Hamster (Dwarf)	Grey	Female	November 1, 2005	Gone to Hamster Heaven	Singapore,  Singapore	Wheel	Wheel	Sunflower Seed
Stoot	August 6, 2006	Hamster (Dwarf)	Grey	Male	February 1, 2006	Gone to Hamster Heaven	Singapore,  Singapore	Plastic wheel	Plastic wheel	Sunflower Seed
Twins Twins	August 7, 2006	Hamster (Dwarf)	Black	Female	November 1, 2005	Gone to Hamster Heaven	Singapore,  Singapore	Grills	Grills	Sunflower seed
Yoshi	September 5, 2006	Hamster (Dwarf)	White	Male	July 1, 2006	Gone to Hamster Heaven	Singapore,  Singapore	No toy as yet.	No toy as yet.	All types of seeds
Timid Retardy	November 18, 2006	Hamster (Dwarf)	Sapphire	Female	August 1, 2006	66 months	Singapore,  Singapore	Waterbottle	Waterbottle	All food
Dwarfie Retardy	November 18, 2006	Hamster (Dwarf)	Sapphire	Male	August 1, 2006	66 months	Singapore,  Singapore	Nothing	Nothing	All food
Whitehead	September 4, 2007	Hamster (Dwarf)	White	Male	June 1, 2006	Gone to Hamster Heaven	Singapore,  Singapore	Ceramic bowl	Ceramic bowl	Everything
Calculus	June 15, 2004	Hamster (Dwarf)	Black	Male	April 8, 2003	Gone to Hamster Heaven	Columbus, OH&nbsp; United States	Toilet paper rolls	Toilet paper rolls	Hot dog buns
Zeppo	August 26, 2004	Hamster (Syrian)	Agouti	Male	January 31, 2002	Gone to Hamster Heaven	Falls Church, VA&nbsp; United States	Falls Church, VA&nbsp; United States	Falls Church, VA&nbsp; United States	avocado
Arthur	April 15, 2004	Hamster (Syrian)	Blonde	Male	December 1, 2002	Gone to Hamster Heaven	Cambridge, ON&nbsp; Canada	Hamster ball!	Hamster ball!	Strawberries
Rocky	July 18, 2004	Hamster (Syrian)	Grey	Male	March 11, 2002	Gone to Hamster Heaven	Rochester, NY&nbsp; United States	blue cube	blue cube	sunflower seeds
